"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"1316","Abhipragyan Vishwam","UPHIN/25/A2166","11-08-2025","Hindi","Monthly","Suresh Neerav","Suresh Neerav","Uttar Pradesh","Gautam Buddha Nagar"
"1317","ABHIPRAYA MALIKA","APTEL/2017/73528","12-10-2017","Telugu","Daily","RAGHUPATRUNI BHAVANI BHASKAR","RAGHUPATRUNI BHAVANI BHASKAR","Andhra Pradesh","Srikakulam"
"1318","ABHIPRAYAM","KERMAL/2016/67941","21-07-2016","Malayalam","Monthly","MUHAMMED HARSHAD. N","MUHAMMED HARSJAD.N","Kerala","Kollam"
"1319","ABHIPRAYAM","66516","12-12-2005","Telugu","Monthly","LAVISHETTY NARSIMHA SWAMY","LAVISHETTY NARSIMHA SWAMY","Andhra Pradesh","Warangal"
"1320","ABHIPRERANA","UTTHIN/2002/10062","12-06-2003","HINDI","Fortnightly","VIRENDRA DUTT SHARMA","VIRENDRA DUTT SHARMA","Uttarakhand","Dehradun"
"1321","ABHIPRERANA","UTTHIN/2012/46892","10-12-2012","Hindi","Fortnightly","VIRENDERDUTT SHARMA","VIRENDERDUTT SHARMA","Uttarakhand","Haridwar"
"1322","ABHIPRIYA DARPAN","MPHIN/2004/13554","04-11-2004","Hindi","Monthly","SARITA DUBEY","SARITA DUBEY","Madhya Pradesh","Bhopal"
"1323","ABHIPSHA","ODIBIL/2017/74133","11-12-2017","English, Oriya","Weekly","SIVA NARAYAN DASH","SIVA NARAYAN DASH","Odisha","Khordha"
"1324","ABHIREKHA","MAHMAR/2010/34448","25-11-2010","Marathi","Weekly","HEMANT LAXMAN PAWAR","HEMANT LAXMAN PAWAR","Maharashtra","Sangli"
"1325","ABHIRUDDHI PANTH","KNKAN/26/A0496","20-01-2026","Kannada","Daily Evening","ANIL GANIGER","ANIL GANIGER","Karnataka","Bagalkot"
"1326","ABHISHEK","19086","20-03-1971","Gujarati","Monthly","DEEPAK H. BHAYANI","DEEPAK H. BHAYANI","Maharashtra","Mumbai"
"1327","ABHISHEK TIMES","GUJGUJ/2017/74679","15-02-2018","Gujarati","Quarterly","RAKESH VIMALKANT TIWARI","RAKESH VIMALKANT TIWARI","Gujarat","Surat"
"1328","ABHISHEK TIMES","GUJHIN/2016/69243","10-11-2016","Hindi","Monthly","RAKESH VIMALKANT TIWARI","RAKESH VIMALKANT TIWARI","Gujarat","Surat"
"1329","ABHISHIKTA","WBBEN/2018/76912","26-02-2019","Bengali","Fortnightly","SUSHANTA SENGUPTA","SUSHANTA SENGUPTA","West Bengal","South 24 Parganas"
"1330","ABHISHREE BHARTIYE NAARI","UPHIN/2019/78355","07-01-2020","Hindi","Monthly","RAVINDRA M. SINGH","RAVINDRA M SINGH","Uttar Pradesh","Lucknow"
"1331","ABHISHT SANDESH","UPHIN/25/A3306","16-10-2025","Hindi","Monthly","RASHMI SINGH","RASHMI SINGH","Uttar Pradesh","Lucknow"
"1332","ABHISHTA","RAJHIN/2004/13399","21-10-2004","Hindi","Fortnightly","YOGENDRA YOGI","YOGENDRA YOGI","Rajasthan","Kota"
"1333","ABHIVADAN","MAHMAR/2013/54434","04-02-2014","Marathi","Weekly","GAJANAN UKHARDA BAWANE","GAJANAN UKHARDA BAWANE","Maharashtra","Buldhana"
"1334","ABHIVADAN EXPRESS","UPHIN/25/A3563","29-10-2025","Hindi","Weekly","Ganesh Prasad Budholiya","Ganesh Prasad Budholiya","Uttar Pradesh","Jalaun"
"1335","ABHIVADAN EXPRESS","CHHHIN/2019/78782","07-07-2020","Hindi","Fortnightly","GANESH PRASAD BUDHAULIYA","GANESH PRASAD BUDHAULIYA","Chhattisgarh","Raipur"
"1336","Abhivrudhi Patha","KNKAN/26/A1322","19-02-2026","Kannada","Daily","Someshgouda","Someshgouda","Karnataka","Kalaburagi"
"1337","ABHIVYAKTI EXPRESS","MPHIN/2021/82896","29-11-2022","Hindi","Daily","GAURI GYANCHANDANI","GAURI GYANCHANDANI","Madhya Pradesh","Sagar"
"1338","ABHIVYAKTI EXPRESS","MPHIN/2011/41933","04-05-2012","Hindi","Daily","GAURI GYANCHANDANI","GAURI GYANCHANDANI","Madhya Pradesh","Bhopal"
"1339","ABHIVYAKTI EXPRESS","MPHIN/2023/90053","05-11-2024","HINDI","Daily","GAURI GYANCHANDANI","GAURI GYANCHANDANI","Madhya Pradesh","Guna"
"1340","ABHIVYAKTI GUJARAT","GUJGUJ/2014/56244","18-07-2014","Gujarati","Weekly","AJIT GOR","AJIT GOR","Gujarat","Ahmedabad"
"1341","ABHIVYAKTI JAGAT","64598","12-12-2005","Hindi","Weekly","KUSUM LATA GUPTA","KUSUM LATA GUPTA","Uttar Pradesh","Lucknow"
"1342","ABHIVYAKTI JAGAT","57688","12-12-2005","Hindi","Fortnightly","KUSUM LATA GUPTA","SMT KUSUM LATA GUPTA","Uttar Pradesh","Lucknow"
"1343","abhivyakti samarthya","MHMAR/25/A2532","15-09-2025","Marathi","Daily","Gita Bhagwan Raitkar","Gita Bhagwan Raitkar","Maharashtra","Buldhana"
"1344","ABHIVYAKTI SAURABHAM","DELMUL/2016/76001","10-09-2018","English, Santhali, Hindi","Monthly","HARISH CHANDRA SHRIVASTAVA","BHARAT SANSKRIT PARISAD","Delhi","New Delhi"
"1345","ABHIVYAKTI SETU","MPHIN/26/A3225","07-05-2026","Hindi","Monthly","RIYA KHAN","RIYA KHAN","Madhya Pradesh","Bhopal"
"1346","ABHIVYAKTI TODAY","MPHIN/2014/54899","10-03-2014","Hindi","Monthly","KAPIL GUPTA","KAPIL GUPTA","Madhya Pradesh","Gwalior"
"1347","ABHIYAAN KHERALU","GUJGUJ/2008/26111","05-10-2011","Gujarati","Weekly","SUMARA ISMAILBHAI BHIKHUBHAI","SUMARA ISMAILBHAI BHIKHUBHAI","Gujarat","Mahesana"
"1348","ABHIYAN","43840","12-11-1986","Gujarati","Weekly","VIJAY K. PARIKH","M/S SAMBHAAV MEDIA LTD.","Maharashtra","Mumbai"
"1349","ABHIYAN AAJ TAK","RAJHIN/2019/77441","17-06-2019","Hindi","Daily","CHANDRA SHEKHAR VARMA","CHANDRA SHEKHAR VARMA","Rajasthan","Jaipur"
"1350","ABHIYAN AAJ TAK","MPHIN/2010/31390","17-03-2010","Hindi","Weekly","CHANDRASHEKHAR (RAJU) VERMA","CHANDRASHEKHAR RAJU VERMA","Madhya Pradesh","Indore"
"1351","ABHIYAN AAJKAL","UTTHIN/2011/39281","02-05-2014","Hindi","Fortnightly","ASHUTOSH","ASHUTOSH","Uttarakhand","Haridwar"
"1352","ABHIYAN RAJASTHAN","RAJHIN/2010/36881","25-04-2011","Hindi","Fortnightly","VIKRAM SINGH RAJPUROHIT","VIKRAM SINGH RAJPUROHIT","Rajasthan","Jodhpur"
"1353","ABHIYAN TIMES","UTTHIN/2008/30477","15-01-2010","HINDI","Weekly","RAJ KUMAR CHHABRA","RAJKUMAR CHHABRA","Uttarakhand","Dehradun"
"1354","ABHIYAN TIMES","HRHIN/26/A6743","12-08-2026","Hindi","Daily","RAJ KUMAR CHHABRA","RAJ KUMAR CHHABRA","Haryana","Yamunanagar"
"1355","ABHIYAN TIMES","UPHIN/26/A6357","03-08-2026","Hindi","Daily","RAJ KUMAR CHHABRA","RAJ KUMAR CHHABRA","Uttar Pradesh","Saharanpur"
"1356","ABHIYAN TIMES","UTTHIN/2010/32820","02-07-2010","Hindi","Daily","RAJ KUMAR CHHABRA","RAJKUMAR CHHABRA","Uttarakhand","Dehradun"
"1357","ABHIYAN TIMES","UPHIN/26/A6355","03-08-2026","Hindi","Daily","RAJ KUMAR CHHABRA","RAJ KUMAR CHHABRA","Uttar Pradesh","Lucknow"
"1358","ABHIYAN TIMES","DLHIN/26/A3454","11-05-2026","Hindi","Daily","RAJ KUMAR CHHABRA","RAJ KUMAR CHHABRA","Delhi","New Delhi"
"1359","ABHIYAN TODAY","UPHIN/2014/61202","10-04-2015","Hindi","Monthly","PANKAJ SAXENA","PANKAJ SAXENA","Uttar Pradesh","Jhansi"
"1360","Abhiyant vartaa","MPHIN/25/A4040","19-11-2025","Hindi","Monthly","VEERENDRA KUMAR SHUKLA","VEERENDRA KUMAR SHUKLA","Madhya Pradesh","Chhatarpur"
"1361","ABHIYANTA EXPRESS","MAHMAR/2015/71372","26-04-2017","Marathi","Weekly","VISHAL VISHNU MANE PATIL","VISHAL VISHNU MANE PATIL","Maharashtra","Pune"
"1362","ABHIYANTA MITRA","MAHMAR/2012/46733","30-11-2012","Marathi","Fortnightly","SAGAR BABURAO WADALKAR","SAGAR BABURAO WADELKAR","Maharashtra","Ahilyanagar"
"1363","ABHIYANTA NEWS","MAHMAR/2012/42090","11-05-2012","Marathi","Weekly","IMTIYAZ MAHEBOOB PATHAN","IMTIYAZ MAHEBOOB PATHAN","Maharashtra","Ahilyanagar"
"1364","ABHIYANTA SHAKTI","MAHMAR/2014/57082","10-09-2014","Marathi","Weekly","MUMTAZ FIROZ DINANI","MUMTAZ FIROZ DINANI","Maharashtra","Chandrapur"
"1365","ABHIYANTA SUPER","MHMAR/25/A0747","30-05-2025","Marathi","Monthly","Sachin Tukaram Vitkar","Sachin Tukaram Vitkar","Maharashtra","Pune"
"1366","ABHIYANTHARA PRABHA","KARKAN/2008/27108","24-02-2009","Kannada","Monthly","T.P. LAKSHMIKANTH","T.P.LAKSHMIKANTH","Karnataka","Bengaluru"
"1367","ABHIYOGA","61317","17-03-2010","Oriya","Fortnightly","KALIPRASAD MOHAPATRA","KALI PRASAD MOHAPATRA","Odisha","Sundargarh"
"1368","ABHUSHAN TIMES","MAHHIN/2008/24974","31-07-2008","Hindi","Monthly","SIDHRAJ SOHANRAJJI LODHA","LODHA SIDHRAJ SOHANRAJJI","Maharashtra","Mumbai"
"1369","ABHUTPURV TIMES","MPHIN/2023/87196","08-05-2024","Hindi","Monthly","ABDUL TALIB","ABDUL TALIB","Madhya Pradesh","Bhopal"
"1370","ABHYANK SAMACHAR","DELHIN/2023/87463","10-06-2024","Hindi","Weekly","TOOKIRAM SEWALIRAM VAIDYA","TOOKIRAM SEWALIRAM VAIDYA","Delhi","New Delhi"
"1371","ABHYASH TIMES","MPHIN/2016/70422","14-02-2017","Hindi","Daily","AMIT PANJWANI","AMIT PANJWANI","Madhya Pradesh","Indore"
"1372","ABHYUDAY CHHATTISGARH","CHHHIN/2021/79730","25-05-2021","Hindi","Daily","LALIT YADAV","LALIT YADAV","Chhattisgarh","Raipur"
"1373","Abhyuday Udghosh","UPHIN/26/A5057","12-06-2026","Hindi","Weekly","Uma Mishra","Uma Mishra","Uttar Pradesh","Mahrajganj"
"1374","ABHYUDAYA","5366","25-01-1962","Bengali","Fortnightly","KSHITISH ROY CHOUDHURY","ABHOY ASHRAM","West Bengal","Purba Medinipur"
"1375","ABHYUDAYA JYOTHI","APTEL/2011/37453","25-05-2011","Telugu","Monthly","D.ESWARA NARAYANA","D. ESWARA NARAYANA","Andhra Pradesh","Anantapur"
"1376","ABHYUTTHANAM","MPSAN/2017/72903","03-08-2017","Sanskrit","Weekly","GARGI SHARMA","GARGI SHARMA","Madhya Pradesh","Bhopal"
"1377","ABICHAR","ASSBEN/2004/13475","26-10-2004","Bengali","Weekly","MONTOSH DHAR","MONTOSH DHAR","Assam","Cachar"
"1378","ABIRAM","WBBEN/2020/81674","12-07-2022","Bengali","Daily","MITHUN MUKHERJEE","MITHUN MUKHERJEE","West Bengal","Paschim Bardhaman"
"1379","ABISHKAR","WBBEN/2010/35316","19-01-2011","Bengali","Half Yearly","SUBRATA DAS","SUBRATA DAS","West Bengal","North 24 Parganas"
"1380","ABKA","UPHIN/2008/24594","10-07-2008","Hindi","Weekly","MUKESH  KUMAR  HIND","MUKESH KUMAR HIND","Uttar Pradesh","Fatehpur"
"1381","ABKARI SAMACHARAM","APTEL/2014/59573","16-01-2015","Telugu","Monthly","N. PURUSHOTHAM","N. PURUSHOTHAM","Andhra Pradesh","Chittoor"
"1382","ABN TODAY","MPHIN/2020/87098","02-05-2024","Hindi","Weekly","AMEEN BEG","AMEEN BEG","Madhya Pradesh","Bhopal"
"1383","ABN TODAY","MPHIN/2015/60350","20-02-2015","Hindi","Daily","AMEEN BEG","AMEEN BEG","Madhya Pradesh","Bhopal"
"1384","ABN TODAY","MPHIN/26/A2757","23-04-2026","HINDI","Monthly","ameen beg","ameen beg","Madhya Pradesh","Bhopal"
"1385","ABN TODAY","CTHIN/25/A4807","05-12-2025","Hindi","Daily","ameen beg","ameen beg","Chhattisgarh","Raipur"
"1386","ABNA E HIND","UPHIN/26/A5767","08-07-2026","Hindi","Monthly","MOHD NIZAMUDDIN","MOHD NIZAMUDDIN","Uttar Pradesh","Lucknow"
"1387","ABNA E HIND","UPURD/2016/69865","05-01-2017","Urdu","Daily","MOHD.NIZAMUDDIN","MOHD.NIZAMUDDIN","Uttar Pradesh","Lucknow"
"1388","ABODH UTTARAKHAND","UTTHIN/2014/60208","16-02-2015","Hindi","Weekly","NAVEEN CHANDRA BARMOLA","NAVEEN CHANDRA BARMOLA","Uttarakhand","Dehradun"
"1389","ABOHAR FAST","PUNHIN/2015/65100","04-12-2015","Hindi","Daily","HANS RAJ","HANS RAJ","Punjab","Fazilka"
"1390","ABOHAR HALCHAL","PUNHIN/2016/69606","09-12-2016","Hindi","Monthly","PARVEEN KUMAR","PARVEEN KUMAR","Punjab","Fazilka"
"1391","ABOHAR KI AWAZ","PUNHIN/2010/41319","28-03-2012","Hindi","Weekly","GURPREET SINGH","GURPREET SINGH","Punjab","Firozpur"
"1392","ABOHAR NEWS SANGRAH","PUNHIN/2011/36863","21-04-2011","Hindi","Daily","LALIT MIDHA","LALIT MIDHA","Punjab","Firozpur"
"1393","ABOKASH","WBBEN/2018/77131","08-04-2019","Bengali","Monthly","LILA BATI SAHA","ANGSHUMAN SAHA","West Bengal","South 24 Parganas"
"1394","ABOSAN","ASSBEN/2014/62443","08-06-2015","Bengali","Weekly","DURBA SEN","DURBA SEN","Assam","Cachar"
"1395","ABRAR TIMES","MPHIN/2016/70288","01-02-2017","Hindi","Monthly","RAJDA KHAN","RAJDA KHAN","Madhya Pradesh","Bhopal"
"1396","ABRAXAS LIFESTYLE","DELENG/2012/47426","17-01-2013","English","Monthly","HEMANT SUD","HEMANT SUD","Delhi","New Delhi"
"1397","ABRAXAS NU","DELENG/2015/61157","09-04-2015","English","Monthly","HEMANT SUD","HEMANT SUD","Delhi","New Delhi"
"1398","ABSAAR","MAHURD/2016/69826","03-01-2017","Urdu","Monthly","JALALUDDIN MUTTIULLAH QUASMI","JALALUDDIN MUTTIULLAH QUASMI","Maharashtra","Nashik"
"1399","ABSOLUTE INDIA","MAHENG/2013/53548","13-12-2013","English","Daily","DWIJENDRANATH TIWARI","YOGENDRA CHATURVEDI","Maharashtra","Mumbai"
"1400","ABSOLUTE INDIA","MPENG/2015/69891","05-01-2017","English","Daily","YOGENDRA CHATURVEDI","YOGENDRA CHATURVEDI","Madhya Pradesh","Bhopal"
"1401","ABSOLUTE INDIA","MPHIN/2016/70195","27-01-2017","Hindi","Daily","YOGENDRA CHATURVEDI","YOGENDRA CHATURVEDI","Madhya Pradesh","Bhopal"
"1402","ABSOLUTE INDIA","MAHHIN/2013/53547","13-12-2013","Hindi","Daily","DWIJENDRANATH TIWARI","YOGENDRA CHATURVEDI","Maharashtra","Mumbai"
"1403","Absolute press bulletin hub","JKENG/25/A1716","07-07-2025","English","Monthly","Inder raj kour","Inder raj kour","Jammu and Kashmir","Jammu"
"1404","ABSOLUTE VIEW","MPHIN/25/A1491","02-07-2025","Hindi","Weekly","asma ali","asma ali","Madhya Pradesh","Bhopal"
"1405","ABU SAMACHAR","65943","01-01-1995","Hindi","Fortnightly","ASHOK CHATURVEDI","ASHOK CHATURVEDI","Rajasthan","Sirohi"
"1406","Abua Aawaz","JHBIL/26/A2120","30-03-2026","Urdu, Hindi","Daily","Prarthana Sharan","Prarthana Sharan","Jharkhand","Ranchi"
"1407","ABUL KALAM","MAHHIN/2009/33298","11-04-2014","Hindi","Weekly","Sayyed Mustak Muktar Hasmi","Sayyed Mustak Muktar Hasmi","Maharashtra","Latur"
"1408","ABUZAR SAMVAD","MPHIN/2021/81850","26-08-2022","Hindi","Monthly","ANJUM KHALID","ANJUM KHALID","Madhya Pradesh","Bhopal"
"1409","ABYAS PATRIKE","KNKAN/25/A4069","19-11-2025","Kannada","Daily","KRISHNA NITYANAND KOUJALAGI","KRISHNA NITYANAND KOUJALAGI","Karnataka","Belagavi"
"1410","ACADEMIA : BASANTI DEVI COLLEGE","WBBIL/2017/75458","11-06-2018","English, Bengali","Bi-Annual","DR. INDRILA GUHA","BASANTI DEVI COLLEGE","West Bengal","Kolkata"
"1411","ACADEMIC ASPIRATION","DELBIL/2022/81581","17-06-2022","English, HINDI","Bimonthly (Once in two months)","RAJAT WASAN","M/S ACADEMIC ASPIRATION","Delhi","New Delhi"
"1412","ACADEMIC AWAKENING","DELMUL/2018/75727","25-07-2018","English, Urdu, Hindi","Four Monthly","SHIV SINGH SARANGDEVOT","ALL INDIA ASSOCIATIONS OF VICE CHANCELLORS & ACADEMICIANS","Delhi","New Delhi"
"1413","ACADEMIC DISCOURSE","HARBIL/2012/45761","15-10-2012","English, HINDI","Half Yearly","PRADEEP SHARMA SNEHI","SHRI ATMANAND JAIN COLLEGE TRUST AND MANAGEMENT SOCIETY","Haryana","Ambala"
"1414","Academic Highway","TNBIL/25/A2425","08-09-2025","English, Tamil","Weekly","Jerlin Rajendhiran","Jerlin Rajendhiran","Tamil Nadu","Chennai"
"1415","ACADEMIC JAGAT","DELBIL/2019/77994","18-09-2019","English, HINDI","Monthly","MD. JAHIDUL DEWAN","MD. JAHIDUL DEWAN","Delhi","New Delhi"
"1416","ACADEMIC RESEARCH AND REVIEW LETTERS","KERMUL/2018/77513","17-06-2019","English","Half Yearly","K.K. DAMODARAN","ASSOCIATION OF KERALA GOVT. COLLEGE TEACHERS","Kerala","Thiruvananthapuram"
"1417","academic score","BHBIL/26/A1974","25-03-2026","English, Hindi","Quarterly","saurav suman","saurav suman","Bihar","Vaishali"
"1418","ACADEMIC SOCIAL RESEARCH","UPBIL/2017/73689","15-11-2017","English, HINDI","Quarterly","HIMANSHU SRIVASTAVA","HIMANSHU SRIVASTAVA","Uttar Pradesh","Kanpur Nagar"
"1419","Accessible Ocean Tourism Publication","MHENG/26/A3418","11-05-2026","English","Monthly","ELSIE GABRIEL","ELSIE GABRIEL","Maharashtra","Mumbai"
"1420","ACCHARAM","TNTAM/2016/69258","10-11-2016","Tamil","Monthly","M.C. SEKAR","M.C.SEKAR","Tamil Nadu","Chennai"
"1421","ACCHU MALAR","TNTAM/2023/88504","13-08-2024","TAMIL","Daily","PRIYATHARSHINI","PRIYATHARSHINI","Tamil Nadu","Madurai"
"1422","ACCIDENT AND COMPENSATION CASES","42852","28-02-2013","English","Monthly","PRADEEP BAHL","PRADEEP BAHL","Delhi","New Delhi"
"1423","ACCIDENT AND INSURANCE CLAIM CASES","UPENG/2017/74799","17-10-2018","English","Monthly","SHEBA PARVEEN","SHEBA PARVEEN","Uttar Pradesh","Prayagraj"
"1424","ACCIDENTS CLAIMS JOURNAL","10668","12-12-2005","English","Monthly","PANKAJ DHAWAN","PANKAJ DHAWAN","Delhi","New Delhi"
"1425","Accolade Screenlady","MHMAR/26/A3113","06-05-2026","Marathi","Monthly","PRASHANT CHANDRAKANT SAGVEKAR","PRASHANT CHANDRAKANT SAGVEKAR","Maharashtra","Raigad"
"1426","ACCOMMODATION TIMES","20830","12-12-2005","English","Fortnightly","MURARI CHATURVEDI","ACCOMMODATION TIMES PVT.LTD","Maharashtra","Mumbai"
"1427","ACCURATE CONCEPTION","MPBIL/2015/66534","29-03-2016","English, HINDI","Weekly","HARSHPAL SINGH BAGGA","HARSHPAL SINGH BAGGA","Madhya Pradesh","Bhopal"
"1428","Accurate Mirror","PBHIN/25/A3708","04-11-2025","Hindi","Weekly","Anil Khurana","Anil Khurana","Punjab","Pathankot"
"1429","ACCURATE NEWS","MPHIN/2023/88207","29-07-2024","HINDI","Monthly","JITENDRA TRIPATHI","JITENDRA TRIPATHI","Madhya Pradesh","Bhopal"
"1430","ACE BOOK OF RECORDS","MHENG/25/A1229","12-06-2025","English","Annual","VANDANA RAKESH GUPTA","VANDANA RAKESH GUPTA","Maharashtra","Mumbai Suburban"
"1431","ACE UPDATE","MAHENG/2011/38968","22-09-2011","English","Monthly","PRASAD KUMAR NAIR","I-TECH MEDIA PVT. LTD.","Maharashtra","Mumbai Suburban"
"1432","ACHA SAMAY","MPHIN/2023/89046","24-09-2024","HINDI","Quarterly","GOUTAM SINGH","GOUTAM SINGH","Madhya Pradesh","Bhopal"
"1433","ACHAL BHARAT","RAJHIN/2012/45412","26-09-2012","Hindi","Weekly","PRASHANT DAVE","PRASHANT DAVE","Rajasthan","Ajmer"
"1434","ACHAL KI UDDAN","RAJHIN/2016/73628","25-10-2017","Hindi","Quarterly","PANKAJ YOGI","PANKAJ YOGI","Rajasthan","Nagaur"
"1435","ACHAL PATRIKA","MPHIN/2000/01066","26-05-2000","Hindi","Monthly","DEVENDER SHARMA","DEVENDER SHARMA","Madhya Pradesh","Gwalior"
"1436","ACHAL SADHNA","MPHIN/2014/57115","11-09-2014","Hindi","Monthly","BETAL SINGH SIKARWAR","BETAL SINGH SIKARWAR","Madhya Pradesh","Gwalior"
"1437","ACHAL SAMACHAR BULLETIN","66143","02-07-1997","Hindi","Weekly","ACHAL MEHROTRA","ACHAL MEHROTRA","Uttar Pradesh","Lucknow"
"1438","ACHAL VARTA","UPHIN/2018/76100","20-09-2018","Hindi","Daily","MUKESH KUMAR","MUKESH KUMAR","Uttar Pradesh","Faizabad"
"1439","achal yug","MPHIN/26/A5673","02-07-2026","Hindi","Daily","Sachin Sinha","Sachin Sinha","Madhya Pradesh","Ujjain"
"1440","ACHALA","GUJGUJ/2002/08576","17-12-2002","Gujarati","Monthly","MAFATLAL PATEL","MAFATLAL PATEL","Gujarat","Ahmedabad"
"1441","Achalen Anusmaran","MHMAR/26/A0845","30-01-2026","Marathi","Weekly","Pravin Shrinivas Londhe","Pravin Shrinivas Londhe","Maharashtra","Sangli"
"1442","ACHALPUR PRABHAT","MAHHIN/2018/76238","17-10-2018","Hindi","Weekly","SURYAKANT CHANDRASHEKAR TRIPATHI","SURYAKANT CHANDRASHEKAR TRIPATHI","Maharashtra","Amravati"
"1443","ACHALPUR SATYA","MAHBIL/2016/72179","09-06-2017","Marathi, Hindi","Weekly","MAYUR SANJAY LAHANE","MAYUR SANJAY LAHANE","Maharashtra","Amravati"
"1444","ACHALRAJ","MPHIN/2022/90872","13-06-2025","Hindi","Weekly","SOHAIL KHAN","SOHAIL KHAN","Madhya Pradesh","Bhopal"
"1445","ACHALRAJ","MPHIN/26/A2822","28-04-2026","Hindi","Monthly","SOHAIL KHAN","SOHAIL KHAN","Madhya Pradesh","Bhopal"
"1446","ACHALRAJ","MPHIN/26/A1511","16-03-2026","Hindi","Quarterly","SOHAIL KHAN","SOHAIL KHAN","Madhya Pradesh","Raisen"
"1447","ACHAMBHA","DELHIN/2014/57692","13-10-2014","Hindi","Monthly","MAHESH KUMAR","MAHESH KUMAR","Delhi","New Delhi"
"1448","ACHAMILLAI","71297","02-08-1999","Tamil","Monthly","NA IRAIVAN","NA IRAIVAN","Tamil Nadu","Chennai"
"1449","ACHANCHHA KILA","ODIODI/2017/74462","23-01-2018","Oriya","Fortnightly","NAMITA BARAL","NAMITA BARAL","Odisha","Dhenkanal"
"1450","ACHAR-VICHAR TIMES","56709","31-07-2013","Urdu","Weekly","TOUSHIF HUSSAIN","TOUSHIF HUSSAIN","Uttar Pradesh","Lucknow"
"1451","ACHARAJ","72161","11-11-1999","Gujarati","Weekly","MUKUNDBHAI  SHANABHAI BRAHMBHATT","MUKUNDBHAI  SHANABHAI BRAHMBHATT","Gujarat","Sabar Kantha"
"1452","ACHARYA N G RANGA VYAVASAYA VISWA VIDYALAYAM VYAVASAYAM","APTEL/2012/46939","11-12-2012","Telugu","Monthly","K. GURAVA REDDY","ACHARYA N.G. RANGA AGRICULTURE UNIVERSITY","Andhra Pradesh","Guntur"
"1453","ACHARYA NATIONAL NEWS","JKBIL/26/A6057","25-07-2026","English, Hindi","Weekly","RAJ KUMAR","RAJ KUMAR","Jammu and Kashmir","Jammu"
"1454","ACHARYA VAIBHAV","UPBIL/2015/68451","27-08-2016","Santhali, Hindi","Monthly","SWAMI MADHUSOODANACHARYA","SWAMI MADHUSOODANACHARYA","Uttar Pradesh","Sultanpur"
"1455","ACHARYA VANI","64631","27-11-1996","English, Telugu","Monthly","KOMANDURU SESHADRI","SHIRDI SAI CULTURAL MISSION","Andhra Pradesh","Sri Potti Sriramulu Nellore"
"1456","ACHARYA VANI","UPHIN/2018/81717","25-07-2022","Hindi","Weekly","A. RUBY SHASTRI","A. RUBY SHASTRI","Uttar Pradesh","Moradabad"
"1457","ACHARYA VANI","UPHIN/26/A5374","22-06-2026","Hindi","Daily","A. RUBY SHASTRI","A. RUBY SHASTRI","Uttar Pradesh","Moradabad"
"1458","ACHCHA VICHAR PRASAR","UPHIN/2022/85850","18-12-2023","Hindi","Monthly","AMIT KUMAR","AMIT KUMAR","Uttar Pradesh","Lakhimpur Kheri"
"1459","ACHCHAMTHAVIR","TNTAM/2022/84052","02-05-2023","Tamil","Monthly","V. RAJASEKARAN","V. RAJASEKARAN","Tamil Nadu","Chennai"
"1460","ACHCHHA BURA","MPHIN/2016/67306","03-06-2016","Hindi","Monthly","RAZIA SHEKH","RAZIA SHEKH","Madhya Pradesh","Bhopal"
"1461","ACHCHHA BURA","MPHIN/2016/70350","06-02-2017","Hindi","Weekly","RAZIA SHEKH","RAZIA SHEKH","Madhya Pradesh","Bhopal"
"1462","ACHCHHE DIN","MPHIN/2014/56945","05-09-2014","Hindi","Monthly","AMIT MISHRA","AMIT MISHRA","Madhya Pradesh","Bhopal"
"1463","ACHCHHI KHABAR","UPHIN/2016/67742","23-02-2017","Hindi","Daily","ZAHID HUSSAIN","ZAHID HUSSAIN","Uttar Pradesh","Budaun"
"1464","ACHHANSH TODAY","UPHIN/2023/84291","12-05-2023","Hindi","Daily","VANDANA SHUKLA","VANDANA SHUKLA","Uttar Pradesh","Basti"
"1465","ACHHE DINO KI PUKAR","MPHIN/2017/74333","01-01-2018","Hindi","Weekly","ANKIT PATIDAR","ANKIT PATIDAR","Madhya Pradesh","Bhopal"
"1466","ACHHOOT KALYAN","69351","13-11-1998","Hindi","Weekly","SANT GANESH RAM JI RAM","SANT GANESH RAM JI RAM","Madhya Pradesh","Vidisha"
"1467","ACHIEVE NEWS","UPHIN/2014/56423","05-08-2014","Hindi","Weekly","RAJNI SHRIVASTAVA","RAJNI SHRIVASTAVA","Uttar Pradesh","Lucknow"
"1468","ACHIEVE NEWS","UPHIN/2014/58906","13-12-2014","Hindi","Daily","RAJNI SHRIVASTAVA","RAJNI SHRIVASTAVA","Uttar Pradesh","Lucknow"
"1469","ACHIEVE NEWS","UPHIN/2015/62561","12-06-2015","Hindi","Monthly","RAJNI SHRIVASTAVA","RAJNI SHRIVASTAVA","Uttar Pradesh","Lucknow"
"1470","ACHIEVERS","WBBEN/2012/72249","16-06-2017","Bengali","Monthly","HARANATH DAS","GSCE PUBLICATIONS","West Bengal","North 24 Parganas"
"1471","ACHIEVERS IN FOCUS","WBENG/2015/71697","18-05-2017","English","Monthly","AYAN SARKAR","GSCE FUTURE","West Bengal","North 24 Parganas"
